922	488
428	921
692	91
147	625
631	650
186	68
371	853
490	362
842	162
524	435
450	101
172	616
742	469
410	349
377	390
744	702
337	250
893	371
366	386
132	362
445	575
431	740
351	769
289	447
341	287
502	141
918	4
523	821
545	508
117	487
384	455
873	762
485	44
200	118
921	241
106	880
110	785
613	808
642	746
335	929
439	162
84	909
887	498
689	648
344	104
920	346
210	867
933	272
408	426
879	19
133	214
869	523
62	184
583	209
559	264
837	640
629	927
55	387
519	299
777	764
185	789
390	255
702	24
542	682
271	867
431	859
653	390
347	195
274	447
137	670
792	811
769	177
348	164
359	135
852	77
622	408
452	593
591	440
21	869
663	838
305	459
857	172
119	685
155	162
819	265
754	565
550	344
71	287
933	139
645	789
689	451
153	158
331	160
926	515
90	160
188	467
10	667
775	811
398	847
209	169
444	558
752	322
598	505
339	154
406	328
326	274
581	152
3	674
866	869
119	879
362	572
781	233
716	303
528	539
74	34
47	884
56	379
411	931
549	230
393	378
670	477
306	503
445	589
655	479
623	439
123	770
354	431
507	279
44	62
746	460
892	533
497	504
786	491
529	893
336	501
71	61
178	864
451	626
794	670
814	455
301	234
303	811
911	858
825	937
303	327
569	7
817	306
842	882
338	731
528	192
388	673
739	305
713	720
268	848
456	688
832	505
458	328
382	638
51	480
416	561
43	791
800	182
454	571
325	887
106	220
220	723
159	391
454	488
756	484
598	900
208	451
330	833
670	131
415	629
605	625
930	192
144	468
566	389
190	379
215	125
616	390
85	113
3	913
880	804
260	468
229	195
852	767
142	138
733	364
805	753
671	581
138	203
502	700
337	779
431	690
232	758
553	395
271	828
690	536
533	793
422	876
400	183
717	181
294	83
46	147
877	903
78	69
51	262
265	240
174	645
874	717
905	782
203	824
156	805
127	742
806	282
565	164
162	480
135	796
867	705
875	742
360	35
927	770
221	868
240	328
450	316
168	790
280	585
592	401
440	792
532	277
229	677
749	862
254	417
804	396
319	42
397	173
7	663
260	836
707	802
369	177
861	58
776	359
759	571
554	586
296	148
608	532
342	875
817	103
474	598
768	784
451	897
473	586
682	222
570	412
536	434
341	212
648	19
743	383
420	238
170	165
537	311
360	398
865	740
78	403
72	752
199	268
763	448
433	185
353	95
31	482
115	856
50	923
869	36
99	54
88	319
593	371
321	77
186	694
895	696
239	624
469	580
306	650
348	865
764	466
573	919
636	354
327	563
28	355
801	375
887	745
159	938
637	520
856	369
205	857
298	430
134	881
498	511
427	195
871	250
337	237
676	673
825	250
903	634
595	294
368	938
773	666
8	639
318	268
140	218
689	221
894	632
398	361
181	127
117	149
519	866
860	908
639	340
465	337
285	920
550	65
567	430
507	139
148	752
122	408
437	625
771	500
538	484
56	673
261	614
201	743
899	751
897	787
206	476
803	204
410	32
935	281
429	441
855	437
594	695
500	278
404	550
576	249
917	56
38	792
514	703
652	547
513	413
116	380
213	84
868	179
282	226
798	269
854	720
456	901
819	333
302	108
844	233
422	458
124	775
8	313
279	88
857	45
152	911
746	882
602	748
280	196
248	540
617	849
392	673
846	934
752	528
835	449
795	770
181	27
768	5
112	63
556	420
178	901
251	579
928	1
221	472
812	769
420	497
199	828
197	923
321	554
117	537
347	359
214	680
588	714
561	131
626	702
806	697
873	641
222	20
18	19
381	642
189	272
121	217
627	423
601	249
523	181
65	260
593	137
538	556
413	823
148	914
349	541
607	638
767	902
910	511
424	530
370	257
497	387
178	881
6	409
542	668
321	170
407	781
511	755
91	79
816	625
97	854
904	377
895	38
774	462
919	809
48	396
433	304
367	135
531	338
432	18
127	291
111	174
358	803
620	166
820	505
856	881
366	115
452	744
662	471
906	777
931	470
46	408
585	467
403	334
528	549
204	16
720	80
624	600
702	642
172	870
115	818
552	843
595	120
863	906
570	629
858	55
278	11
921	287
351	157
165	459
175	787
453	423
130	112
821	588
898	931
834	256
429	295
