723	851
540	211
89	418
25	491
650	303
256	634
213	590
847	636
503	142
716	138
3	657
544	676
750	570
729	557
461	18
575	99
214	508
309	661
735	345
93	366
422	446
493	151
373	462
709	861
892	523
296	254
621	788
328	610
86	556
692	405
695	30
697	87
564	26
550	482
427	617
637	642
848	761
654	492
542	248
401	688
401	632
1	536
606	335
347	698
235	657
9	182
408	726
735	789
770	786
89	651
551	710
398	643
586	851
754	455
259	819
466	412
569	453
192	268
113	565
854	666
25	669
737	84
711	311
707	841
29	113
262	570
79	866
217	577
313	17
869	594
431	417
528	569
556	584
352	776
533	122
916	137
746	154
200	501
116	616
811	185
614	722
183	601
902	386
407	113
115	432
357	382
138	282
45	37
880	326
892	212
773	131
355	353
626	617
173	150
530	576
202	412
352	492
735	90
560	44
789	798
931	657
785	367
766	938
854	619
13	490
854	321
312	590
926	329
537	77
327	144
322	504
188	707
866	201
913	353
235	468
50	271
678	868
628	496
596	502
339	169
542	714
896	241
434	938
905	463
610	240
456	495
252	107
225	118
321	709
428	606
723	841
417	365
876	645
904	230
391	372
341	314
883	446
709	259
649	78
475	34
667	49
528	816
178	272
515	861
690	373
662	266
73	737
744	539
611	892
382	452
927	252
693	671
684	69
379	530
94	811
604	267
129	648
358	279
668	837
919	652
485	537
336	452
43	462
30	809
727	324
602	433
56	549
844	132
220	372
384	158
43	760
321	286
699	523
286	753
631	776
443	121
671	871
202	268
320	223
607	8
735	320
140	441
401	888
4	102
793	31
922	733
53	268
417	310
201	606
757	325
72	534
222	894
107	480
32	12
24	633
136	149
911	815
106	221
903	93
516	363
621	231
690	700
434	511
928	519
365	552
169	701
154	725
373	625
223	300
188	644
725	511
685	184
418	797
298	130
829	708
353	11
871	58
444	107
925	937
250	827
616	875
303	323
766	808
535	605
503	146
455	95
217	641
624	117
260	734
610	936
862	739
904	241
712	762
485	49
555	459
790	263
11	547
845	799
607	55
411	181
367	606
401	233
157	658
405	155
894	890
789	500
685	552
478	37
895	280
446	162
470	521
579	328
40	851
872	125
259	823
312	59
828	549
827	131
24	145
715	399
631	467
779	224
367	302
830	636
701	663
603	478
238	326
425	837
83	311
123	43
760	202
884	159
790	8
421	202
933	813
813	75
513	360
31	113
190	269
725	186
284	535
418	61
523	897
606	555
393	279
800	328
442	906
908	22
463	91
111	352
622	192
861	112
811	788
322	634
570	27
834	573
674	624
311	185
451	807
707	844
106	637
574	236
196	904
240	412
657	616
439	663
720	143
890	437
378	254
619	475
551	364
892	36
173	6
131	823
36	272
243	314
299	272
38	836
575	269
827	165
691	931
375	384
298	707
312	656
501	521
373	796
257	172
913	351
306	808
120	394
157	779
191	95
270	472
928	328
912	325
167	413
779	868
539	777
811	867
255	706
628	86
392	190
284	304
714	477
606	671
666	686
936	392
469	731
743	237
139	715
417	353
890	3
772	51
63	938
807	481
64	527
615	265
471	660
34	84
490	70
624	893
703	370
772	281
715	242
23	88
907	707
661	101
192	280
759	237
156	481
152	25
243	129
496	173
708	12
913	510
908	864
870	359
497	256
90	488
329	914
705	406
348	913
483	137
719	824
688	413
764	689
259	815
76	710
704	75
67	700
729	111
621	558
347	168
203	408
398	312
11	155
625	653
83	736
429	369
404	653
687	321
426	439
760	247
745	98
430	461
377	328
877	132
349	604
220	805
168	121
283	632
821	162
441	445
118	124
572	123
558	189
235	811
533	139
141	770
604	79
104	293
316	261
187	70
807	207
301	920
839	570
804	540
854	270
864	696
810	802
795	487
306	111
660	513
906	603
530	116
632	702
422	259
627	218
70	140
30	102
865	366
150	725
841	50
13	107
6	929
251	126
340	843
399	319
903	839
788	291
439	91
575	133
273	154
35	361
592	547
664	886
237	405
871	782
645	624
606	818
501	792
363	766
116	764
841	305
879	770
406	582
487	535
270	868
138	299
742	594
