371	616
371	853
371	512
616	390
100	467
467	532
848	451
451	897
451	626
896	77
896	76
589	710
589	212
106	215
106	880
106	220
215	125
537	782
537	311
546	242
242	315
242	457
148	160
148	423
148	752
148	914
160	545
825	731
825	937
825	350
825	553
825	250
424	385
424	530
461	598
598	687
598	880
598	25
598	900
598	505
687	569
569	66
569	7
138	233
138	203
233	77
233	933
233	736
853	309
309	142
570	154
570	412
570	629
895	569
895	171
895	225
895	38
895	696
171	166
888	848
888	682
888	534
682	222
67	729
729	401
319	932
319	42
107	238
107	370
661	5
365	296
296	148
296	396
567	238
567	430
567	389
567	232
170	662
170	165
170	541
170	679
662	471
502	895
502	700
502	141
519	242
519	299
519	866
519	110
334	756
756	484
62	221
62	184
221	189
221	868
221	472
181	84
181	27
181	127
84	909
912	301
912	387
301	850
301	234
71	31
71	287
71	61
71	141
31	482
214	895
214	680
850	683
850	490
850	116
147	106
147	168
147	625
168	790
168	545
469	274
469	199
469	387
469	580
274	447
403	334
403	464
464	920
611	858
858	55
884	174
174	645
557	802
143	718
143	838
718	571
750	812
812	522
812	769
288	740
493	554
554	16
554	22
554	586
165	230
165	459
68	392
392	85
392	673
541	129
686	210
210	22
210	867
612	690
690	154
690	536
261	812
261	614
41	117
117	537
117	149
117	487
680	552
680	790
552	843
842	818
842	885
842	882
842	162
818	602
222	481
222	20
43	299
43	791
43	23
939	829
321	77
321	170
321	756
321	554
321	678
765	636
765	407
636	435
636	845
636	354
669	281
281	13
166	905
937	317
317	230
118	811
350	167
702	464
702	642
702	24
665	558
558	662
697	0
697	6
532	277
449	228
449	859
808	152
152	911
379	2
20	798
798	269
194	165
194	249
717	181
717	880
717	18
880	804
16	352
921	679
921	111
921	287
921	904
921	241
259	368
259	447
368	938
111	174
200	118
200	705
303	811
303	429
303	327
429	436
429	441
429	295
465	211
465	337
440	927
440	792
927	770
908	662
933	139
933	272
871	77
871	250
871	742
294	937
294	83
142	138
142	262
142	306
142	220
25	96
25	400
25	587
335	552
335	929
189	272
692	393
692	91
393	378
393	305
715	754
754	565
377	892
377	390
892	181
892	533
892	15
182	519
199	268
199	828
527	120
120	875
80	240
240	328
38	48
38	149
38	792
48	396
845	33
604	847
604	425
635	82
9	454
454	571
454	488
645	231
645	789
269	140
140	218
790	92
866	680
866	748
866	869
875	742
593	371
593	279
593	123
593	137
279	88
310	27
27	234
123	155
123	770
689	451
689	221
689	194
689	919
689	648
919	809
420	238
420	636
420	497
656	793
556	454
556	420
835	449
835	361
783	303
92	718
425	412
412	343
803	771
803	204
771	500
3	374
3	674
3	913
36	680
370	257
545	467
545	508
442	450
450	101
450	316
430	279
719	463
463	394
810	41
223	567
223	617
223	406
175	99
175	787
99	54
56	379
56	830
56	673
563	186
186	68
186	808
186	312
186	694
64	346
418	575
575	574
859	4
760	358
358	803
886	554
470	746
746	556
746	882
746	460
291	906
291	44
906	777
755	715
755	852
553	231
553	395
851	393
54	893
893	371
163	550
550	344
550	65
602	748
511	755
511	544
544	900
544	548
935	281
935	173
471	106
471	882
882	797
391	128
391	333
736	755
736	827
736	280
775	811
775	189
775	733
775	89
775	213
733	842
733	364
928	160
928	1
916	830
916	575
916	700
66	832
381	363
381	642
695	909
909	234
254	339
254	417
339	154
339	431
608	532
608	359
608	422
359	64
359	470
359	135
70	174
33	89
126	418
126	287
287	400
389	466
721	463
721	832
721	582
832	505
685	507
507	279
507	139
336	391
336	501
649	502
110	687
110	513
110	785
766	729
26	895
380	869
869	36
869	523
149	867
774	787
774	462
659	454
659	693
574	277
298	430
298	206
206	476
422	184
422	458
422	876
931	470
931	791
791	580
791	434
925	0
925	266
492	851
492	758
492	666
758	194
758	139
404	371
404	550
102	427
427	195
938	373
264	350
264	566
566	389
407	781
375	30
619	829
720	80
720	378
378	830
390	604
390	735
390	255
395	244
395	727
657	350
657	512
918	4
918	799
918	676
799	773
96	20
224	200
473	766
473	586
306	650
306	503
419	430
419	630
630	97
35	563
879	930
879	19
930	192
98	208
208	451
218	361
