77	285	0
633	769	0
548	58	0
869	259	0
639	162	0
279	249	0
103	57	0
191	865	0
212	129	0
216	755	0
534	866	0
0	260	0
606	428	0
9	427	0
856	834	0
898	544	0
922	331	0
438	627	0
1	796	0
570	509	0
840	433	0
578	140	0
809	638	0
117	624	0
279	792	0
603	473	0
396	822	0
408	28	0
20	114	0
324	812	0
772	569	0
227	825	0
205	666	0
665	852	0
314	706	0
632	445	0
772	566	0
546	29	0
559	629	0
767	73	0
929	579	0
896	871	0
359	803	0
610	808	0
890	233	0
602	166	0
939	797	0
379	14	0
446	696	0
634	488	0
464	310	0
529	882	0
760	81	0
825	165	0
412	509	0
811	685	0
255	886	0
458	342	0
481	172	0
342	4	0
926	146	0
938	768	0
564	309	0
227	376	0
626	749	0
183	760	0
325	423	0
23	563	0
844	618	0
509	790	0
500	516	0
404	174	0
926	319	0
110	48	0
386	199	0
548	242	0
875	835	0
158	890	0
166	647	0
632	67	0
510	167	0
929	181	0
885	197	0
125	93	0
418	310	0
539	624	0
102	145	0
119	292	0
796	515	0
324	25	0
772	837	0
248	463	0
798	415	0
23	732	0
696	934	0
260	47	0
98	157	0
93	758	0
162	142	0
235	474	0
870	107	0
526	173	0
894	132	0
151	8	0
402	318	0
638	8	0
328	513	0
606	652	0
53	747	0
648	582	0
852	187	0
281	356	0
78	904	0
927	473	0
888	316	0
834	87	0
739	2	0
878	844	0
899	699	0
467	638	0
347	52	0
313	227	0
157	152	0
243	689	0
542	361	0
880	358	0
872	92	0
102	650	0
531	627	0
358	555	0
563	595	0
93	860	0
305	929	0
578	263	0
66	932	0
509	539	0
168	160	0
323	831	0
489	95	0
170	361	0
757	886	0
204	280	0
621	430	0
731	215	0
60	352	0
930	67	0
498	115	0
873	369	0
269	725	0
849	78	0
722	402	0
198	194	0
527	919	0
420	53	0
748	406	0
304	12	0
241	896	0
363	907	0
471	160	0
934	777	0
24	740	0
540	745	0
82	260	0
22	124	0
291	167	0
574	310	0
15	166	0
786	651	0
298	629	0
896	322	0
266	886	0
623	267	0
617	217	0
824	257	0
302	179	0
254	134	0
779	204	0
493	664	0
848	412	0
64	373	0
727	104	0
746	205	0
402	612	0
649	316	0
812	105	0
7	801	0
81	543	0
573	718	0
21	605	0
159	103	0
809	670	0
611	113	0
508	379	0
53	41	0
370	469	0
713	449	1
382	695	1
151	536	1
225	572	1
154	185	1
282	146	1
648	382	1
673	692	1
892	272	1
611	302	1
899	578	1
238	740	1
837	634	1
859	474	1
67	190	1
177	610	1
70	570	1
919	609	1
341	403	1
634	303	1
348	889	1
403	317	1
77	339	1
325	573	1
363	418	1
373	836	1
87	760	1
315	805	1
553	59	1
630	821	1
415	768	1
716	37	1
24	439	1
606	110	1
519	567	1
838	257	1
26	152	1
454	448	1
630	710	1
844	844	1
517	317	1
874	388	1
333	505	1
223	717	1
579	595	1
755	102	1
224	478	1
920	545	1
847	56	1
248	688	1
611	41	1
457	335	1
656	245	1
553	877	1
797	602	1
258	578	1
76	99	1
137	399	1
605	865	1
53	652	1
119	830	1
139	935	1
108	243	1
289	656	1
114	878	1
556	217	1
349	39	1
117	820	1
349	556	1
379	227	1
