926	132	10
926	678	10
926	79	10
531	818	1
531	906	1
531	269	10
531	484	1
531	205	1
531	235	1
531	182	1
531	25	10
531	155	1
531	109	1
889	881	1
292	361	10
48	739	10
48	576	1
48	315	10
48	198	1
929	136	10
929	152	10
929	935	10
818	112	10
818	696	1
818	474	1
818	744	1
818	762	1
818	488	1
818	569	1
818	595	1
477	42	1
477	647	1
498	22	10
498	561	1
498	110	1
498	249	0
498	418	10
498	792	0
359	48	1
359	364	1
359	744	1
359	23	1
359	430	1
359	904	1
359	609	10
642	729	10
642	774	10
650	475	10
650	318	10
650	5	10
650	190	10
650	934	10
650	290	10
650	725	10
650	434	10
650	355	10
637	530	1
95	347	1
95	707	10
95	591	1
95	207	10
95	416	10
95	317	1
95	627	10
391	507	10
391	105	1
391	881	1
391	760	1
285	889	1
285	701	1
285	205	1
285	868	1
615	358	1
615	466	1
615	274	1
615	398	1
615	174	1
364	217	1
364	414	10
364	773	10
364	249	10
364	732	1
364	115	10
364	563	1
364	418	10
364	792	10
158	728	10
158	60	1
158	136	1
158	836	10
158	561	10
158	463	1
158	104	10
158	608	10
158	156	10
158	197	1
158	24	1
158	810	10
158	914	10
254	112	1
254	896	1
254	251	1
254	568	10
254	233	0
217	48	1
217	642	1
217	463	10
217	40	10
217	493	10
217	207	1
217	430	1
217	876	10
217	129	1
217	904	1
217	595	1
217	803	1
90	217	0
90	645	1
90	308	1
220	513	1
400	292	1
400	830	1
360	37	10
360	23	10
414	693	1
414	897	1
414	674	1
414	624	1
414	820	1
634	78	10
363	502	1
363	826	1
363	167	1
363	126	1
363	226	1
245	9	10
245	166	10
415	513	10
415	436	1
415	769	10
117	4	10
117	426	10
117	39	10
268	254	10
268	634	1
268	836	0
268	561	10
268	522	10
268	578	1
268	250	1
268	608	0
268	61	1
268	890	10
728	356	10
728	257	10
844	347	10
844	931	10
844	351	10
844	349	10
844	205	1
844	331	10
844	348	1
844	747	10
844	752	1
844	8	10
345	844	1
345	345	1
345	431	10
345	347	10
345	318	10
345	190	10
345	501	10
345	205	1
345	934	10
345	618	1
345	290	10
345	324	10
345	8	10
345	544	10
345	937	10
345	434	10
96	818	1
96	269	10
96	484	1
96	205	1
96	235	1
96	25	10
96	155	1
96	627	0
96	109	1
305	29	10
283	844	10
283	4	10
283	426	10
283	632	1
283	618	10
283	388	10
283	774	1
431	475	10
431	4	10
431	426	10
59	550	1
59	470	1
402	220	1
402	328	1
60	501	1
60	689	1
60	837	1
60	525	10
60	515	10
60	628	10
121	886	1
347	5	1
347	806	1
347	103	10
347	574	10
310	634	10
310	345	10
310	310	1
310	843	10
310	37	1
310	696	1
310	881	1
310	618	10
310	898	10
310	61	1
931	556	1
931	26	1
931	920	10
931	898	1
931	39	1
931	460	1
346	650	1
346	145	1
179	818	10
179	254	1
179	463	1
179	241	1
179	24	1
179	752	10
179	579	10
179	890	1
179	181	10
179	152	10
136	501	1
136	352	1
186	431	10
186	358	1
186	190	10
186	501	10
186	934	10
186	290	10
186	434	10
186	355	10
318	157	1
214	254	10
214	634	1
214	728	0
214	561	10
214	522	10
214	578	1
214	250	1
214	608	0
214	61	1
214	890	10
214	810	10
836	433	10
836	126	10
582	844	10
582	310	10
582	482	1
582	695	1
582	47	1
582	185	10
745	40	1
745	653	10
939	555	1
906	214	10
906	870	1
906	88	1
906	253	1
906	110	10
906	602	1
875	48	1
875	721	10
875	4	10
875	426	10
875	548	1
875	632	1
875	583	1
875	581	1
875	376	1
875	14	1
875	210	1
875	825	1
875	127	1
656	95	10
656	88	10
656	430	10
656	904	10
560	11	1
560	431	10
560	5	10
560	501	10
560	23	10
560	273	10
118	870	1
333	470	10
739	269	1
269	475	10
269	431	10
269	501	10
269	234	1
671	482	1
671	436	1
671	490	1
671	47	1
848	342	10
848	155	10
755	179	10
755	58	0
755	312	1
755	492	1
755	242	0
383	650	1
383	60	1
383	717	1
383	145	1
439	400	1
439	119	1
439	632	1
439	491	1
439	555	1
735	818	10
735	744	1
735	207	1
735	579	10
735	181	10
840	543	1
393	88	10
596	110	10
596	89	10
596	540	10
5	413	1
5	91	1
773	564	1
422	73	1
561	48	1
561	190	1
561	466	0
561	899	10
561	10	10
561	413	1
561	210	1
561	91	1
561	61	10
561	41	10
561	127	1
112	696	1
112	744	1
112	568	1
112	762	1
112	331	10
112	747	10
112	293	10
112	57	10
112	871	1
112	322	1
717	352	0
741	826	1
741	418	1
741	907	0
741	226	1
690	318	1
690	327	10
690	98	1
690	586	10
358	48	10
358	906	1
358	596	10
358	406	10
358	196	10
358	786	10
358	797	1
509	277	10
509	468	1
509	896	1
509	249	10
509	290	1
509	647	1
36	894	1
36	624	0
36	499	10
729	292	10
729	414	10
729	568	0
729	871	0
729	325	10
729	322	0
381	351	1
381	928	10
381	335	10
302	92	10
302	689	1
302	473	10
0	629	1
0	110	1
766	929	1
766	632	1
766	491	1
119	360	1
119	55	1
557	204	1
339	889	1
339	615	1
339	205	1
339	868	1
701	696	1
701	744	1
701	762	1
4	26	0
4	763	10
4	529	1
4	129	10
556	186	1
556	690	1
556	597	1
556	544	1
556	715	1
621	48	1
621	642	1
621	95	10
621	560	10
621	88	10
621	744	1
621	695	10
621	904	0
621	803	1
522	310	1
522	346	1
522	383	1
522	444	1
522	568	10
522	58	1
522	312	1
522	233	10
522	134	10
522	446	1
522	242	1
522	102	1
522	152	10
351	217	10
351	556	1
351	920	10
351	898	1
351	529	1
351	39	1
911	290	10
911	382	10
467	605	10
467	568	1
467	276	10
467	664	1
467	308	10
426	529	1
426	176	10
426	460	1
26	900	10
26	412	10
26	155	10
219	254	1
219	60	1
219	136	1
219	522	10
219	583	10
219	241	1
219	197	1
219	24	1
219	890	1
463	510	1
463	575	1
463	145	1
463	197	1
463	386	10
463	664	10
548	346	1
548	383	0
548	466	1
548	398	1
548	418	1
548	492	1
548	165	1
548	102	1
632	129	10
605	158	1
605	179	1
605	219	1
605	456	1
605	166	1
704	345	10
704	463	1
704	688	1
704	78	10
704	331	10
704	618	10
704	898	10
704	134	1
704	747	10
704	801	1
230	642	1
230	803	1
29	283	10
37	740	10
37	927	10
37	732	10
37	563	10
502	560	10
502	0	1
502	646	1
502	207	1
502	309	10
629	48	1
629	210	1
629	262	1
629	315	10
629	623	1
629	681	10
629	127	1
130	370	1
696	431	10
696	318	10
696	190	10
696	501	10
696	290	10
696	703	1
696	472	1
696	434	10
696	355	10
192	220	1
192	318	0
192	675	0
192	833	0
192	328	1
192	612	0
806	538	0
806	190	1
806	466	0
806	10	10
806	61	10
66	358	10
66	110	10
75	637	1
75	533	1
483	5	10
483	379	1
483	877	1
497	634	1
497	728	1
497	836	1
497	250	1
497	608	1
497	14	10
497	63	10
497	765	10
497	533	10
497	337	10
578	587	1
578	315	10
578	670	10
740	929	1
740	400	1
740	119	1
740	476	10
740	679	10
740	490	10
740	904	10
740	595	10
740	473	10
491	561	0
491	806	0
491	67	0
491	129	10
491	445	0
260	745	1
260	848	1
260	67	10
260	174	1
466	532	10
466	436	10
466	505	10
466	798	10
466	682	1
466	445	10
466	242	1
466	227	10
466	325	1
74	587	1
74	100	10
74	623	1
617	359	10
617	663	10
501	844	10
501	618	10
501	751	1
392	36	10
392	539	10
392	790	10
277	412	10
277	858	10
699	838	1
699	717	1
699	263	1
699	623	1
699	140	1
374	60	10
374	5	10
374	379	1
374	23	1
374	796	10
672	749	1
550	735	10
550	744	10
550	762	10
550	623	10
349	217	10
349	529	1
104	48	1
104	818	10
104	475	1
104	721	10
104	583	1
104	581	1
104	14	1
104	210	1
104	835	0
104	371	1
104	579	10
104	1	10
104	181	10
104	127	1
532	415	10
532	691	10
88	870	1
88	507	10
88	105	10
88	513	10
88	166	1
88	290	10
88	382	10
384	358	10
327	296	10
327	470	10
859	638	10
194	836	1
194	671	1
194	260	0
194	42	1
194	647	1
194	930	10
194	207	1
194	86	1
194	835	1
558	48	1
558	642	1
558	95	10
558	560	10
558	596	10
558	744	1
558	167	10
558	430	0
558	695	10
558	904	0
558	803	1
688	197	1
253	128	1
356	36	1
356	290	1
356	647	1
356	539	1
356	790	1
356	448	1
406	260	1
406	699	1
406	263	10
406	470	10
406	165	10
406	140	10
406	142	1
406	864	1
474	704	1
474	248	1
474	865	1
474	298	10
896	696	1
896	744	1
896	762	1
896	69	1
896	572	10
274	929	10
274	469	10
105	802	10
105	81	1
105	49	1
221	197	1
746	818	1
746	906	1
746	235	1
746	182	1
746	155	1
746	627	1
746	109	1
484	251	10
484	197	10
484	449	1
484	830	1
484	666	0
583	42	10
583	165	10
833	158	10
833	727	10
646	582	1
646	75	10
646	260	1
646	932	10
646	164	10
110	745	10
110	538	1
110	632	1
110	583	1
110	581	1
110	14	1
110	835	1
110	555	10
110	109	10
279	22	10
279	773	0
279	115	0
205	327	10
868	450	1
868	475	10
868	931	1
868	351	1
868	349	1
868	132	10
868	81	10
868	61	1
868	678	10
15	704	1
15	248	1
15	865	1
476	363	10
476	912	1
476	741	10
476	543	1
476	488	10
513	221	10
513	354	10
513	665	10
899	743	10
899	382	1
456	254	1
456	60	1
456	136	1
456	463	0
456	583	10
456	241	1
456	197	1
456	890	1
520	818	10
520	136	10
520	579	10
520	181	10
