305	284
258	347
862	910
275	642
741	863
603	483
550	279
237	664
711	193
76	376
367	616
457	205
357	274
520	775
798	10
394	24
7	622
597	148
798	412
84	688
866	904
221	881
359	307
562	295
603	616
508	238
391	0
322	754
103	700
816	599
122	583
757	727
850	916
553	751
611	384
179	874
546	376
585	445
419	556
418	226
4	647
174	879
691	800
466	682
467	105
476	894
211	524
116	79
261	583
921	423
427	173
524	829
282	666
77	211
932	87
640	12
84	428
547	392
459	201
441	428
167	198
329	347
304	464
583	341
548	634
452	828
643	645
143	85
777	848
763	184
737	644
883	442
429	327
805	3
546	183
603	678
284	526
734	162
48	209
572	668
440	606
847	101
159	852
919	605
785	505
498	419
689	804
488	609
91	739
623	488
350	873
544	509
144	558
156	553
667	74
713	804
296	621
320	392
834	833
536	225
667	303
936	881
807	716
197	896
384	498
184	705
135	378
268	38
496	164
782	881
369	189
659	411
633	670
355	68
290	866
229	842
504	67
675	54
768	284
885	149
87	769
469	766
777	284
338	654
441	717
17	479
747	317
293	398
49	784
273	694
265	257
160	457
327	359
735	433
864	638
767	18
682	470
680	462
388	110
586	736
747	781
340	928
839	832
723	505
196	247
70	779
813	5
579	232
760	841
111	808
875	819
627	221
924	257
15	891
43	703
116	372
4	762
349	153
797	229
15	241
653	251
308	857
476	478
49	399
463	409
456	822
621	811
617	319
53	389
859	427
294	194
509	686
423	474
881	764
157	714
500	372
801	264
732	110
387	251
312	281
356	15
895	734
209	366
254	0
889	540
756	47
95	413
316	613
408	135
96	600
665	666
630	496
703	266
679	126
168	156
199	248
735	757
74	795
474	609
22	27
585	32
810	718
556	209
256	761
566	430
64	662
680	271
529	122
37	782
549	549
221	894
509	17
425	146
802	575
205	462
408	312
385	825
198	483
664	361
88	502
472	876
13	215
567	225
74	39
107	888
786	543
588	388
784	327
870	77
475	190
219	922
728	454
250	225
191	579
558	621
272	301
443	400
629	502
559	732
536	543
431	33
576	43
39	767
306	103
576	434
218	936
148	225
554	375
165	935
100	420
830	382
885	568
513	593
844	579
494	55
65	410
818	475
355	496
173	249
811	821
219	605
187	620
660	355
40	381
450	498
706	28
915	196
400	651
407	717
172	224
609	884
137	905
244	676
278	27
319	45
213	372
372	341
651	138
59	250
875	450
387	621
828	178
567	271
648	584
474	133
334	123
593	134
915	667
528	847
598	159
468	422
837	127
332	905
880	622
760	63
181	715
50	574
222	280
680	518
532	119
376	911
168	87
502	19
246	663
632	259
907	103
439	793
51	635
425	68
505	34
565	401
230	334
192	772
278	150
701	238
378	11
306	411
426	649
865	447
319	923
679	154
525	762
453	231
65	295
551	0
390	649
476	450
403	844
544	758
704	809
702	92
423	764
933	929
458	577
78	711
809	433
656	786
385	715
444	186
358	501
495	827
797	79
708	668
592	122
733	400
909	336
869	176
377	899
456	806
222	426
580	452
140	218
312	237
46	343
483	209
781	88
931	637
259	67
238	677
935	13
827	776
519	599
687	449
174	339
117	401
166	803
493	241
502	725
160	116
139	155
575	659
125	898
584	804
938	96
794	697
697	151
784	219
630	278
75	800
46	909
643	210
18	239
108	613
935	906
576	533
170	135
818	25
770	870
308	103
409	831
911	788
584	866
76	459
105	347
910	323
737	305
574	919
818	783
327	367
537	217
911	454
528	704
881	99
455	710
677	51
888	518
495	148
837	153
637	477
857	939
757	722
569	671
541	664
92	436
771	830
44	853
918	155
166	777
620	146
234	277
446	738
171	902
656	781
868	476
721	792
203	226
143	169
883	937
863	447
363	540
336	188
441	169
638	369
192	887
911	542
42	863
287	118
16	525
140	249
596	514
406	82
873	96
694	311
614	519
861	616
910	747
804	390
154	674
929	770
813	236
770	241
248	858
40	69
117	731
679	748
800	795
248	160
151	835
824	8
820	732
4	554
281	601
650	821
589	142
577	168
130	103
677	13
423	441
674	427
687	746
