676	822	0
676	466	10
676	90	10
676	297	10
676	226	10
676	557	10
676	70	10
676	732	10
676	774	10
676	270	10
676	693	10
676	105	10
676	831	10
676	608	10
676	379	10
676	50	10
676	94	10
676	606	10
676	329	10
676	775	10
676	760	1
676	580	10
676	407	10
676	429	10
676	208	10
676	423	10
676	20	10
676	237	10
676	923	10
676	424	10
676	661	10
676	307	10
676	520	10
676	836	10
676	435	10
822	297	10
822	379	10
822	50	10
822	606	10
822	407	10
648	354	0
648	352	10
648	784	10
648	169	10
648	69	10
648	671	10
648	346	1
648	679	0
354	679	0
30	734	0
30	622	1
734	622	1
739	534	0
739	536	10
739	387	0
739	161	0
739	378	10
739	902	10
739	133	10
739	921	10
739	744	10
739	231	10
739	621	10
739	188	10
534	536	10
534	378	10
534	133	10
534	921	10
534	744	10
534	231	10
783	140	0
783	305	1
783	191	10
783	875	10
783	297	10
783	121	1
783	692	1
783	505	0
783	670	0
783	318	1
783	6	1
783	574	10
783	13	10
783	441	10
783	855	1
783	217	1
783	390	1
783	917	1
783	527	10
783	298	1
783	880	1
783	206	1
783	169	10
783	871	1
783	192	1
783	858	10
783	522	10
783	292	1
783	608	1
783	379	10
783	50	10
783	94	1
783	159	1
783	502	1
783	172	10
783	165	10
783	892	1
783	606	10
783	123	10
783	558	10
783	704	10
783	849	1
783	433	1
783	791	10
783	465	10
783	701	1
783	620	10
783	442	10
783	877	10
783	895	1
783	112	1
783	26	1
783	515	10
783	307	1
783	306	1
783	48	1
783	434	10
783	731	1
783	497	1
783	368	10
783	455	10
783	365	1
783	528	10
783	759	1
783	742	1
783	360	10
783	639	1
783	642	1
783	303	1
783	42	10
783	288	1
783	504	10
783	718	10
783	85	10
783	571	1
783	21	1
140	305	1
140	121	1
140	692	1
140	318	1
140	6	1
140	13	10
140	441	10
140	855	1
140	217	1
140	390	1
140	917	1
140	298	1
140	880	1
140	206	1
140	871	1
140	192	1
140	292	1
140	608	1
140	94	1
140	159	1
140	502	1
140	892	1
140	849	1
140	433	1
140	701	1
140	895	1
140	112	1
140	26	1
140	307	1
140	306	1
140	48	1
140	731	1
140	497	1
140	365	1
140	759	1
140	742	1
140	639	1
140	642	1
140	303	1
140	42	10
140	288	1
140	571	1
842	305	0
842	90	1
842	90	10
842	832	10
842	846	10
842	755	10
842	826	10
842	878	10
842	574	10
842	473	10
842	503	10
842	217	0
842	799	10
842	796	10
842	889	10
842	203	10
842	880	1
842	9	10
842	169	10
842	871	1
842	192	1
842	669	10
842	858	10
842	522	10
842	608	1
842	94	1
842	677	10
842	172	10
842	291	10
842	809	10
842	460	10
842	538	10
842	802	10
842	892	10
842	139	10
842	230	1
842	272	10
842	925	10
842	654	10
842	462	10
842	701	1
842	934	10
842	198	10
842	259	10
842	584	10
842	20	10
842	620	10
842	833	10
842	424	10
842	929	10
842	895	1
842	650	10
842	26	10
842	266	10
842	818	10
842	507	10
842	887	10
842	515	10
842	5	10
842	307	1
842	306	0
842	306	1
842	84	10
842	520	1
842	520	10
842	731	1
842	368	10
842	255	10
842	265	10
842	347	10
842	906	10
842	303	1
842	428	10
842	504	10
842	718	10
842	571	1
842	127	10
842	562	10
305	90	10
305	832	10
305	846	10
305	755	10
305	826	10
305	878	10
305	574	10
305	473	10
305	503	10
305	217	0
305	799	10
305	796	10
305	889	10
305	203	10
305	9	10
305	169	10
305	871	1
305	192	1
305	669	10
305	858	10
305	522	10
305	608	1
305	94	1
305	677	10
305	172	10
305	291	10
305	809	10
305	460	10
305	538	10
305	802	10
305	892	10
305	139	10
305	272	10
305	925	10
305	654	10
305	462	10
305	701	1
305	934	10
305	198	10
305	259	10
305	584	10
305	20	10
305	620	10
305	833	10
305	424	10
305	929	10
305	895	1
305	650	10
305	26	10
305	266	10
305	818	10
305	507	10
305	887	10
305	515	10
305	5	10
305	307	1
305	306	0
