391	333
377	892
661	5
132	654
395	727
650	662
27	234
859	4
765	407
170	679
937	317
192	794
892	15
848	451
659	693
109	833
81	939
246	757
398	866
896	76
20	798
136	506
74	718
288	740
102	427
326	451
775	189
585	647
630	97
765	636
366	730
775	89
772	66
895	171
598	880
336	391
934	358
233	933
845	33
563	186
795	314
746	556
575	574
126	287
42	702
711	82
896	77
469	199
291	906
259	447
285	559
888	682
884	174
921	904
46	533
136	507
619	829
598	687
721	582
527	120
118	811
659	454
604	847
755	852
16	352
349	518
254	339
420	636
434	540
888	848
126	418
483	461
290	257
492	851
367	225
554	16
25	400
758	139
455	170
890	670
724	804
106	215
35	563
808	152
604	425
17	863
598	25
493	554
170	541
459	622
635	82
242	315
921	111
895	225
321	756
406	440
833	289
874	682
938	373
570	154
233	77
608	359
822	313
936	558
193	60
842	885
567	389
351	143
165	230
36	680
194	249
261	812
871	77
612	690
142	306
908	662
860	150
882	797
768	272
636	845
736	827
393	305
110	687
553	231
319	932
680	552
168	545
404	371
886	554
142	220
850	116
269	140
902	308
273	190
695	909
928	160
562	270
402	368
534	663
931	791
389	466
209	918
180	915
909	234
62	221
142	262
531	857
381	363
392	85
719	463
277	425
925	0
317	230
61	302
56	830
894	32
589	212
321	678
473	766
758	194
524	19
921	679
912	387
760	358
26	895
425	412
916	700
593	279
721	463
557	802
564	645
895	569
902	113
750	812
544	900
120	875
593	123
376	183
70	174
519	110
395	244
467	532
181	84
556	454
533	308
66	832
375	30
218	361
437	267
820	172
823	786
623	500
175	99
296	396
203	243
449	228
33	89
459	447
148	160
167	807
720	378
371	616
386	935
939	829
569	66
810	41
588	160
455	471
241	655
934	887
100	467
917	151
818	602
418	575
665	558
379	2
43	299
471	106
68	392
842	818
222	481
110	513
440	927
10	764
442	450
438	317
54	893
825	350
42	897
250	454
92	718
284	81
264	566
334	756
470	746
365	296
38	48
753	529
492	758
160	545
86	562
182	519
79	7
558	662
717	880
209	168
171	166
796	594
686	210
362	250
584	275
690	154
147	106
646	144
582	185
685	507
259	368
878	159
359	64
223	617
143	718
166	905
449	859
846	123
871	742
825	731
338	450
310	27
464	920
775	733
692	393
264	350
866	748
469	387
94	196
429	436
554	22
378	830
145	530
834	888
603	563
265	694
430	279
122	346
153	846
344	237
589	710
15	404
544	548
736	280
282	640
239	256
669	281
60	220
537	782
3	374
657	350
38	149
812	522
853	309
645	231
649	502
687	569
538	310
697	0
200	705
169	278
326	834
194	165
628	757
803	771
561	266
775	213
738	133
355	65
424	385
770	464
312	721
777	118
656	793
281	13
766	729
762	74
499	515
267	671
735	806
718	571
733	842
890	17
791	580
799	773
866	680
504	455
223	567
469	274
778	765
791	434
548	197
850	683
138	233
463	394
755	715
717	18
71	141
43	23
339	431
224	200
490	240
242	457
80	240
98	208
170	662
186	312
309	142
149	867
148	423
769	845
736	755
545	467
311	140
41	117
541	129
221	189
851	393
790	92
844	296
633	154
715	754
492	666
526	648
52	132
729	401
25	587
412	343
6	13
567	232
380	869
303	429
233	736
689	194
354	642
892	181
323	13
371	512
706	895
721	832
328	596
390	604
291	44
67	729
511	544
422	184
186	808
825	553
335	552
390	735
636	435
107	370
461	598
574	277
471	882
223	406
918	799
9	454
124	638
888	534
71	31
783	303
608	422
680	790
702	464
519	242
465	211
143	838
648	612
879	930
567	238
551	886
918	676
916	830
657	512
14	223
850	490
899	593
681	485
800	463
611	858
915	936
76	605
592	503
482	933
912	301
147	168
248	780
350	167
650	302
301	850
391	128
372	62
444	362
910	34
502	895
749	616
210	22
925	266
546	242
294	937
359	470
835	361
403	464
123	155
218	614
774	787
419	430
916	575
474	536
298	206
697	6
694	271
935	173
25	96
107	238
214	895
287	400
96	20
689	919
64	346
329	267
163	550
419	630
