new_var_8	new_var_7	1
new_var_8	new_var_11	1
new_var_3	new_var_8	1
new_var_3	new_var_7	1
new_var_3	new_var_10	1
new_var_3	new_var_11	1
new_var_7	new_var_3	1
new_var_7	new_var_11	1
new_var_10	new_var_3	1
new_var_10	new_var_7	1
new_var_11	new_var_8	1
new_var_11	new_var_3	1
new_var_11	new_var_7	1
new_var_11	new_var_10	1
John	Carols	10
John	Mike	10
Alice	John	10
Alice	Robert	10
Alice	Carols	10
Alice	Mike	10
Robert	Alice	10
Robert	Mike	10
Carols	John	10
Carols	Alice	10
Carols	Robert	10
Carols	Mike	10
Mike	Alice	10
Mike	Carols	10
