96	454	10
96	82	1
96	431	1
96	509	1
96	551	10
96	936	1
659	600	0
659	122	0
659	647	1
659	751	1
153	127	10
153	19	10
153	639	10
153	803	10
153	351	1
153	786	1
847	110	1
847	690	10
847	45	10
847	858	10
847	594	1
847	160	10
847	704	10
483	221	1
483	674	1
483	404	10
483	913	1
483	920	0
483	101	10
483	493	1
483	678	0
483	616	10
783	475	10
783	25	10
800	343	10
800	178	1
800	839	1
800	711	1
800	502	10
800	166	1
800	326	1
800	260	1
800	432	1
800	445	10
800	0	1
800	174	1
800	593	1
841	703	10
841	63	0
338	879	1
875	723	0
875	271	1
875	519	0
780	819	0
780	610	10
780	924	10
780	450	0
574	150	1
574	758	1
380	919	10
380	501	1
740	459	0
740	784	1
740	54	10
740	682	0
740	376	10
843	68	1
666	238	10
666	272	0
666	408	1
666	399	1
666	11	1
666	842	1
576	473	10
5	434	0
5	379	0
5	915	1
5	583	0
5	0	1
5	236	10
5	43	10
5	533	10
313	792	10
313	361	1
677	269	10
677	385	10
677	92	1
677	668	10
188	454	10
188	839	10
188	819	1
188	857	0
188	15	10
188	788	10
188	260	10
188	589	1
188	51	0
188	320	10
188	470	1
188	13	0
188	542	10
827	771	1
827	104	1
827	378	1
827	148	10
827	307	1
938	858	1
938	757	1
938	450	1
454	96	10
454	188	10
454	933	1
454	839	10
454	788	10
454	260	10
454	637	1
454	542	10
600	659	0
600	122	0
343	800	10
343	477	10
343	280	1
343	515	10
343	445	10
343	92	1
343	476	1
343	548	1
343	909	10
477	343	10
477	19	1
477	858	10
477	515	10
477	705	1
477	311	10
477	422	0
771	827	1
771	104	0
771	378	1
771	307	1
131	260	10
131	710	1
131	266	10
110	847	1
110	227	1
110	594	1
110	528	10
110	904	10
110	186	1
297	556	10
297	806	1
848	181	1
848	754	10
848	317	0
848	810	1
848	215	1
848	588	1
848	456	1
848	284	10
389	777	1
389	825	1
269	677	10
269	668	10
933	454	1
933	309	10
933	769	10
922	605	10
922	16	10
922	617	1
922	329	1
178	800	1
178	839	1
178	485	10
178	711	1
178	571	1
178	260	1
178	164	10
178	24	10
706	919	1
706	746	0
706	690	1
706	466	10
706	320	1
137	193	1
839	800	1
839	188	10
839	454	10
839	178	1
839	711	1
839	905	10
839	788	10
839	402	10
839	260	0
839	673	10
839	638	10
839	542	10
221	483	1
221	913	1
221	920	1
221	228	10
221	232	0
221	678	1
238	666	10
238	819	1
238	266	1
238	734	1
238	255	1
238	616	1
385	677	10
385	277	1
385	4	1
506	434	10
506	302	10
506	234	10
287	642	0
927	621	0
927	251	0
927	422	1
580	900	10
580	118	1
129	355	1
129	701	1
129	795	10
129	452	10
614	734	1
614	284	1
723	875	0
723	883	1
723	189	1
723	519	0
339	808	10
339	879	10
674	483	1
674	730	0
674	642	0
674	493	1
674	445	1
674	462	10
674	476	10
884	279	1
193	137	1
193	19	10
193	330	10
193	811	10
193	921	1
193	725	0
384	731	10
808	339	10
229	79	10
229	203	10
229	648	10
792	313	10
394	87	1
394	831	1
485	178	10
485	413	1
485	829	1
485	24	10
22	887	1
22	138	10
894	305	1
894	242	10
894	34	10
894	478	0
894	881	10
894	488	10
894	450	10
711	800	1
711	178	1
711	839	1
711	577	10
711	260	1
711	528	10
919	380	10
919	706	1
919	746	1
919	595	1
919	690	1
919	650	10
919	548	10
295	692	10
295	605	10
295	433	1
295	410	10
127	153	10
127	670	1
127	803	10
127	309	1
127	793	1
746	706	0
746	919	1
746	690	1
746	466	10
746	449	10
746	462	10
746	new_var_7	1
905	839	10
26	670	10
26	27	10
26	87	1
190	151	10
190	341	1
305	894	1
305	478	1
305	481	10
305	644	10
534	716	10
321	286	10
321	48	10
19	153	10
19	477	1
19	193	10
19	57	1
19	327	1
19	725	10
437	335	0
437	18	0
437	382	10
567	441	10
567	474	10
567	764	10
567	24	1
185	508	0
185	271	0
185	225	0
185	863	1
512	412	1
512	67	10
459	740	0
459	784	1
459	682	0
459	400	0
459	263	1
459	376	10
242	894	10
242	488	10
181	848	1
181	520	1
181	456	1
36	732	10
754	848	10
754	317	10
754	391	1
585	584	10
585	830	10
585	668	10
434	5	0
434	506	10
434	379	0
434	583	0
434	302	10
434	234	10
434	0	1
434	new_var_3	1
434	43	10
434	533	10
923	45	10
923	469	0
923	151	1
804	292	0
804	858	10
804	34	1
804	20	0
804	830	10
804	522	0
804	107	1
804	866	0
379	5	0
379	434	0
379	122	1
379	583	0
379	234	1
379	0	1
379	43	10
379	533	10
502	800	10
502	651	1
716	534	10
716	929	10
716	361	10
716	496	1
692	295	10
692	410	10
692	376	1
473	576	10
473	62	1
473	794	1
404	483	10
404	122	10
404	830	1
404	83	1
508	185	0
508	271	0
508	225	0
855	54	1
855	787	10
639	153	10
639	478	1
639	368	10
104	827	1
104	771	0
104	378	1
104	382	1
104	307	1
670	127	1
670	26	10
670	309	1
670	793	1
218	249	10
218	163	10
605	922	10
605	295	10
605	16	0
605	795	1
718	82	10
718	684	10
412	512	1
412	10	10
412	831	10
286	321	10
286	48	10
913	483	1
913	221	1
913	920	1
913	803	1
913	189	10
913	678	1
913	334	10
595	919	1
595	320	10
122	659	0
122	600	0
122	379	1
122	404	10
227	110	1
819	780	0
819	188	1
819	238	1
819	857	1
819	266	1
819	51	1
819	450	0
