96	659	0
96	153	1
96	800	1
96	875	1
96	780	1
96	938	1
96	454	1
96	600	0
96	245	0
96	706	1
96	692	1
96	473	1
96	404	1
96	122	0
96	819	1
96	166	1
96	703	1
96	858	1
96	119	1
96	494	1
96	70	1
96	303	1
96	610	1
96	280	1
96	722	1
96	583	10
96	571	1
96	271	1
96	326	1
96	684	1
96	163	1
96	103	1
96	803	1
96	757	1
96	568	1
96	518	1
96	833	1
96	538	1
96	68	1
96	488	1
96	777	1
96	882	1
96	727	1
96	794	1
96	320	1
96	668	1
96	311	1
96	40	1
96	415	1
96	450	1
96	376	1
96	899	1
96	481	1
96	797	1
96	341	10
96	828	1
96	351	1
96	75	1
96	637	1
96	790	1
96	700	1
96	55	1
96	401	1
96	411	10
96	498	1
96	133	1
96	593	1
96	239	1
96	663	1
96	85	1
96	928	1
659	692	1
659	473	1
659	70	1
659	303	1
659	610	1
659	280	1
659	103	1
659	538	1
659	882	1
659	794	1
659	40	1
659	376	1
659	899	1
659	481	1
659	700	1
659	411	10
659	663	1
659	928	1
115	153	0
115	483	10
115	404	0
115	639	10
115	610	1
115	280	1
115	568	1
115	366	10
115	481	1
115	209	10
153	483	10
153	404	0
153	610	1
153	280	1
153	568	1
153	366	10
153	481	1
153	209	10
847	483	0
847	875	1
847	780	1
847	343	1
847	848	1
847	178	1
847	706	1
847	193	1
847	894	1
847	919	1
847	295	1
847	746	1
847	305	1
847	181	1
847	502	1
847	819	1
847	690	1
847	870	1
847	14	1
847	642	1
847	84	1
847	392	1
847	685	1
847	577	1
847	478	1
847	442	1
847	423	1
847	571	1
847	271	1
847	775	1
847	522	1
847	762	1
847	163	1
847	101	10
847	651	1
847	461	1
847	433	1
847	768	1
847	458	1
847	462	1
847	68	1
847	488	1
847	274	1
847	69	1
847	688	1
847	92	1
847	476	1
847	868	1
847	921	1
847	450	1
847	822	1
847	427	1
847	366	10
847	725	1
847	456	1
847	428	1
847	284	1
847	526	1
847	474	1
847	209	0
847	498	1
847	133	1
483	875	1
483	780	1
483	343	1
483	848	1
483	178	1
483	706	1
483	193	1
483	894	1
483	919	1
483	295	1
483	746	1
483	305	1
483	181	1
483	502	1
483	819	1
483	690	1
483	870	1
483	14	1
483	642	1
483	84	1
483	392	1
483	685	1
483	577	1
483	478	1
483	442	1
483	423	1
483	571	1
483	271	1
483	775	1
483	522	1
483	762	1
483	163	1
483	651	1
483	461	1
483	433	1
483	768	1
483	458	1
483	462	1
483	68	1
483	488	1
483	274	1
483	69	1
483	688	1
483	92	1
483	476	1
483	868	1
483	921	1
483	450	1
483	822	1
483	427	1
483	366	10
483	725	1
483	456	1
483	428	1
483	284	1
483	526	1
483	474	1
483	209	0
483	498	1
483	133	1
783	800	0
783	432	1
783	203	1
783	795	10
783	519	1
800	795	10
841	338	0
841	879	1
841	725	10
841	654	10
338	725	10
338	654	10
875	780	0
875	666	10
875	419	10
875	297	10
875	193	10
875	19	10
875	437	10
875	502	10
875	819	0
875	335	10
875	556	10
875	656	10
875	887	10
875	68	1
875	488	1
875	450	0
875	366	10
875	725	10
875	88	10
875	786	10
875	781	10
875	543	10
875	209	10
875	498	0
875	133	1
780	666	10
780	193	10
780	19	10
780	437	10
780	502	10
780	335	10
780	656	10
780	887	10
780	725	10
780	88	10
780	786	10
780	781	10
780	543	10
780	133	1
574	380	0
574	919	10
574	295	10
574	605	10
574	718	10
574	78	1
574	54	1
574	395	1
574	887	1
574	501	1
675	740	0
675	54	10
675	new_var_8	1
675	52	1
740	new_var_8	1
740	52	1
843	153	1
843	666	0
843	193	10
843	295	1
843	19	10
843	437	10
843	502	10
843	404	1
843	335	10
843	610	1
843	280	1
843	656	0
843	301	10
843	272	0
843	887	10
843	881	1
843	568	1
843	126	1
843	782	1
843	481	1
843	408	1
843	725	10
843	679	1
843	99	1
843	562	1
843	88	10
843	786	0
843	781	10
843	135	1
843	543	10
843	748	1
843	764	1
843	842	1
666	153	1
666	193	10
666	19	10
666	437	10
666	502	10
666	404	1
666	335	10
666	610	1
666	280	1
666	656	0
666	887	10
666	568	1
666	481	1
666	725	10
666	88	10
666	786	0
666	781	10
666	543	10
576	5	0
576	295	1
576	434	0
576	44	0
576	379	0
576	703	10
576	858	10
576	84	1
576	352	1
576	583	0
576	59	1
576	204	1
576	266	10
576	860	1
576	688	1
576	0	1
576	212	1
576	787	1
576	341	10
576	428	1
576	43	10
576	853	10
576	533	10
721	313	0
721	792	10
721	361	1
708	153	10
708	847	10
708	483	10
708	740	10
708	5	10
708	677	0
708	188	0
708	188	10
708	827	0
708	827	10
708	454	10
708	131	10
708	110	10
708	848	10
708	269	10
708	933	10
708	76	10
