674	624
624	117
624	893
624	855
466	412
412	413
412	745
412	553
201	606
606	671
606	818
606	555
606	335
455	95
455	599
79	866
866	201
355	353
353	11
309	661
309	363
309	582
661	101
431	417
417	353
417	365
417	310
129	648
471	660
660	513
321	709
321	286
321	127
709	259
709	861
709	535
214	508
711	311
311	185
485	537
485	49
537	77
537	614
377	328
328	106
328	610
877	132
140	441
140	452
140	850
441	445
131	823
894	894
894	890
894	645
890	3
890	437
320	223
223	300
928	328
928	519
928	239
519	430
903	93
903	839
903	115
93	366
569	377
569	453
453	463
772	51
772	281
51	83
259	823
259	819
259	815
819	909
819	787
382	452
23	88
23	112
23	743
834	573
834	579
834	758
834	381
312	590
312	656
312	59
312	538
590	210
604	79
604	267
604	235
789	798
789	500
798	324
798	0
113	565
220	805
220	372
220	906
805	843
136	149
107	480
690	700
690	373
690	124
690	458
700	762
700	694
603	478
478	37
907	707
707	841
707	844
707	32
707	307
428	606
299	272
299	19
372	197
94	811
811	867
811	185
811	788
607	565
607	55
607	8
854	321
854	270
854	619
854	666
270	325
270	868
270	472
53	268
4	102
102	499
619	475
475	34
475	188
475	139
298	707
298	130
298	383
470	521
521	927
408	726
408	213
726	176
795	834
795	487
487	535
719	824
719	278
671	871
671	826
904	241
904	230
904	833
496	173
173	150
173	6
306	808
306	111
808	707
313	17
867	152
867	401
867	716
501	521
501	792
392	190
190	269
83	311
83	736
357	382
250	827
250	477
827	131
827	165
827	404
45	37
37	478
37	319
528	569
528	816
528	742
816	86
9	182
558	189
189	520
202	412
202	268
723	841
723	851
841	50
841	305
111	352
844	132
439	663
439	91
322	504
322	634
793	31
793	870
31	113
31	203
861	112
112	722
632	702
632	898
631	467
631	776
467	784
611	892
892	523
892	212
892	225
892	36
892	35
892	148
286	753
286	689
286	757
25	669
25	491
669	354
871	782
871	58
782	37
735	431
735	320
735	789
735	90
735	345
735	126
735	668
461	18
191	95
191	520
191	618
699	523
523	624
523	897
106	221
106	637
221	847
104	293
293	96
497	256
256	634
256	858
123	43
43	462
43	760
684	69
69	665
621	102
621	558
621	231
621	788
621	874
637	642
642	540
642	32
72	534
729	726
729	111
729	557
425	837
610	240
610	936
240	412
240	844
240	634
240	163
556	584
405	155
155	131
155	924
155	318
373	796
373	462
373	625
50	271
271	591
203	408
203	723
183	601
542	248
542	481
542	714
248	12
248	886
116	616
116	764
116	623
616	875
725	186
725	511
725	281
839	570
570	27
13	107
13	490
13	157
490	382
490	70
490	226
687	321
152	25
152	821
152	801
347	698
347	168
698	785
150	725
255	706
912	325
912	862
325	792
443	565
443	121
443	332
90	488
649	78
815	467
445	799
445	524
430	461
493	151
429	369
369	208
138	299
138	282
217	577
217	641
217	539
577	115
575	269
575	99
575	133
283	632
379	530
530	116
530	576
530	7
252	107
252	583
513	360
63	938
938	818
444	107
365	552
29	113
925	937
30	102
30	809
615	565
615	265
615	895
89	418
89	305
89	651
418	797
418	491
418	61
418	278
401	131
401	632
401	233
401	688
401	888
574	236
391	372
375	384
384	158
896	241
896	893
120	394
120	225
11	155
11	547
650	303
303	894
303	323
821	162
162	835
167	413
697	87
804	540
804	436
540	211
237	405
262	570
913	353
913	351
913	510
913	882
352	492
352	776
230	575
230	757
230	686
56	793
56	549
56	474
549	618
73	737
73	341
737	534
737	84
737	695
301	83
301	920
656	22
154	725
64	527
527	688
141	770
770	786
118	854
118	124
779	224
779	868
165	130
296	254
254	218
358	674
358	279
579	328
579	204
192	268
192	280
115	432
704	904
704	75
704	859
75	602
551	364
551	710
273	154
243	129
243	314
314	832
27	601
336	452
847	636
691	931
691	47
931	657
340	843
807	481
807	207
807	344
708	12
685	184
685	552
760	202
760	247
247	671
247	250
845	799
799	572
3	375
3	657
535	605
535	838
535	683
32	455
32	12
34	9
34	84
714	162
714	477
813	75
872	125
872	215
125	414
187	70
70	140
188	707
188	644
703	370
703	768
370	815
451	807
1	461
1	536
329	914
914	632
914	908
914	92
883	446
446	299
446	162
24	145
24	633
24	833
363	766
766	412
766	711
766	808
766	938
766	358
212	199
407	113
407	85
788	291
790	818
790	8
790	263
712	762
712	327
762	811
762	123
225	118
225	399
862	739
305	698
305	280
86	556
434	938
434	279
434	511
434	639
84	117
84	167
310	224
933	813
552	528
552	621
552	235
555	459
459	795
6	929
929	568
76	710
645	624
503	142
503	146
503	108
142	280
142	134
936	441
936	392
828	549
341	314
869	594
869	722
869	838
692	405
662	266
662	388
157	779
157	658
157	842
564	576
564	26
764	689
233	534
614	722
614	39
614	756
722	844
919	652
652	483
908	22
908	864
22	131
22	72
22	676
169	701
169	114
169	204
701	663
36	272
36	516
596	502
502	925
657	616
715	259
715	399
715	251
715	242
715	153
399	319
367	606
367	302
260	734
734	224
213	590
456	919
456	495
495	353
495	798
533	139
533	122
139	715
366	270
393	279
168	121
627	241
627	218
626	617
617	181
865	366
695	30
348	913
378	254
800	328
800	254
759	237
906	603
235	811
235	657
235	468
235	420
625	653
745	98
550	482
893	849
916	137
178	272
178	154
544	676
544	613
544	82
676	822
257	172
172	715
442	906
864	696
696	511
746	154
746	8
664	886
664	717
886	226
592	282
592	547
880	326
326	853
421	202
427	617
427	171
251	126
251	822
688	413
688	275
743	237
628	496
628	86
870	359
727	53
727	324
727	226
411	129
411	181
181	921
667	49
720	143
539	777
777	74
463	91
560	44
757	325
398	312
398	643
693	671
750	570
895	280
895	498
515	861
868	901
404	653
238	326
200	501
281	828
38	556
38	836
848	761
848	477
761	196
284	535
284	304
58	605
58	402
406	582
406	608
99	625
426	439
426	555
426	96
207	201
469	731
469	911
731	681
927	252
884	159
905	463
905	339
926	329
926	366
926	7
926	390
911	815
122	835
67	700
654	492
422	259
422	446
666	686
516	363
830	636
622	192
222	894
146	302
922	733
922	803
572	123
349	604
349	340
586	851
156	481
876	3
876	883
876	645
876	156
902	386
754	455
327	144
744	539
678	868
678	74
602	637
602	433
472	668
879	827
879	770
773	131
196	854
196	904
716	138
716	465
705	406
35	361
316	261
291	546
339	169
339	49
339	395
483	137
483	67
829	708
785	367
742	594
742	284
40	851
810	802
668	690
668	837
211	843
39	353
39	763
39	935
857	715
857	433
717	336
717	147
623	211
630	325
681	123
591	122
591	327
591	554
66	726
276	783
19	8
19	346
331	37
331	853
578	473
578	381
473	261
16	929
16	144
639	248
639	490
639	712
561	613
613	195
447	268
447	365
514	933
775	808
775	281
835	824
756	671
208	571
541	468
541	48
545	161
891	21
46	395
769	188
356	106
356	302
356	625
356	179
599	887
599	449
887	718
127	220
842	501
842	133
57	86
57	600
374	270
915	303
548	642
747	629
531	64
593	759
559	631
559	199
543	113
509	842
509	414
721	722
179	223
553	146
814	717
423	250
423	652
52	93
52	210
114	804
333	496
85	856
856	759
68	258
277	811
771	711
771	137
771	7
554	376
448	515
765	834
765	925
765	602
825	39
825	274
655	849
635	662
80	316
177	684
177	371
371	282
388	623
249	197
197	166
673	660
673	66
110	43
246	858
245	87
882	903
389	316
846	314
780	829
583	94
583	811
583	370
253	111
803	543
822	190
289	704
289	442
54	469
512	494
538	434
176	408
74	914
128	501
612	268
612	493
209	916
529	319
529	748
486	856
62	727
174	606
458	510
458	350
346	602
718	349
840	1
396	741
387	625
387	39
82	404
376	771
449	403
863	915
148	721
889	635
595	96
679	130
194	95
420	500
680	594
647	205
205	425
109	639
939	447
640	356
526	574
460	199
285	765
850	764
850	859
354	520
517	383
438	85
103	621
315	793
817	798
598	794
65	910
728	301
228	330
175	427
180	129
419	184
767	54
476	567
675	418
